stars,review_body,language,processed_text,sentiment
1,No ha llegado el producto,es,no llegado producto,enojado
1,"Mi experiencia fue mala, ya que dejo de funcionar al cabo de unos meses.",es,experiencia mala dejo funcionar cabo meses,enojado
1,"Muy malo, aun no lo he recibido, el pedido se retrasa continuamente, no se cuando llegará y encima ya no lo puedo cancelar, no volvería a comprar con este vendedor.",es,muy malo no recibido pedido retrasa continuamente no llegará no cancelar no volvería comprar vendedor,enojado
1,"No ha llegado el producto, y no encuentro la forma de contactar al vendedor. ¿Será que es diciembre? Esto debería de dar igual",es,no llegado producto no encuentro forma contactar vendedor diciembre debería,enojado
1,Nunca me llegaron y encima les escribo para ver que pasaba y nadie me dijo nada... asique dinero y producto perdido,es,nunca llegaron escribo pasaba asique dinero producto perdido,enojado
1,"Me esperaba otro tipo de tela, no tan elástica. Con razón que cuesta tan poco. No durará mucho.",es,esperaba tipo tela no elástica razón cuesta poco no durará,insatisfecho
1,"Dinero tirado. No pega nada, al presionar un poco para intentar adherirlo se rompió enseguida. No sirve.",es,dinero tirado no pega presionar poco intentar adherirlo rompió no sirve,enojado
1,Son los segundos que tengo. No valen nada. O se estropea uno de los auriculares o dejan de funcionar. Busca otros si no quieres tirar el dinero,es,segundos no valen estropea auriculares dejan funcionar busca no quieres tirar dinero,enojado
1,Muy aparatoso y pesado. Me pareció incómodo y poco útil. Lo devolví.,es,muy aparatoso pesado pareció incómodo poco útil devolví,enojado
1,"En realidad más que pequeño queda desproporcionado, la parte de abajo me toca las ruedas del carro y la parte de arriba no le llega ni a mitad de espalda a mi bebé de 9 meses, lo he tenido que quitar porque resulta muy incómodo, no creo que lo use y no lo volvería a comprar ni lo recomiendo, es preferible gastar un poco más y tener algo que por lo menos se pueda usar",es,realidad pequeño queda desproporcionado abajo toca ruedas carro no llega mitad espalda bebé meses quitar resulta muy incómodo no use no volvería comprar recomiendo preferible gastar poco,enojado
1,decían que venían unos CD y no ha sido asi,es,decían venían cd no,enojado
1,No me han querido devolver el importe que he pagado... sólo 20%,es,no querido devolver importe pagado,enojado
1,En la descripción destaca Espacio para disco M.2. ¡Esta ranura NO está disponible!,es,descripción destaca espacio disco m ranura no disponible,enojado
1,"Tenia que llegar el 20 de febrero y sigo esperando...si no llegan pasado mañana pedire reembolso... muy disgustada, no lo recomiendo",es,tenia llegar febrero sigo esperando no llegan mañana pedire reembolso muy disgustada no recomiendo,enojado
1,"Muy rápida la entrega, todo y que no era el producto comprado, ya q el entregado no tiene dos caras con viscoelástica.",es,muy rápida entrega no producto comprado q entregado no caras viscoelástica,enojado
1,"Las he devuelto porque al ponérmelas me mareaba al conducir, no sé si son de calidad. Aunque me gustó el diseño, no me sentía cómoda con ellas.",es,devuelto ponérmelas mareaba conducir no sé calidad gustó diseño no sentía cómoda,insatisfecho
1,La mesa venía rayada,es,mesa venía rayada,enojado
1,No funciona.no vuelvo a pedir nada más,es,no funciona no vuelvo pedir,enojado
1,"Llego el paquete con un par de ampollas rotas, con la caja y el resto de las ampollas sucias. Quiero pensar que fue en el envío y que no estaban rotas antes.",es,llego paquete par ampollas rotas caja resto ampollas sucias quiero pensar envío no rotas,enojado
1,Malísimo. Sólo he podido usar cada cápsula una vez porque el filtro se sale y se me fue por el desagüe. Penoso,es,malísimo podido cápsula filtro sale desagüe penoso,enojado
1,Una castaña. Cómprate una cinta del pelo de chica y la misma utilidad x dos euros,es,castaña cómprate cinta pelo chica utilidad x euros,enojado
1,Lo compre y no duro nada. Las patas son fragiles... se rompen con facilidad. para lo que vale no lo recomiendo.,es,compre no duro patas fragiles rompen facilidad vale no recomiendo,enojado
1,No he recibido el artículo y me lo han cobrado. He reclamado y no me contestan. Pésimo vendedor. No recomiendo,es,no recibido artículo cobrado reclamado no contestan pésimo vendedor no recomiendo,enojado
1,No me ha llegado.pone como entregado y a mi no me ha llegado. Me he puesto en contacto con ellos y no contestan,es,no llegado pone entregado no llegado puesto contacto no contestan,enojado
1,Hola me parece muy mal que pongáis una fecha de entrega el dia 3 y que me he pasado todo el día en casa esperando el paquete y nada y ahora me sale que se entrega hasta el 8 ami el tiempo nadie me lo devuelve gracias,es,hola muy pongáis fecha entrega casa esperando paquete sale entrega ami tiempo devuelve gracias,enojado
1,Esto no ha matado ningún mosquito ni mosca ni nada. Sirve para una luz de noche para los niños y nada mas.,es,no matado mosquito mosca sirve luz noche niños,contento
1,"El color no se parece en nada al de la foto, aún no he probado el PLA en la máquina, pero el color no es el que yo quería...",es,color no foto no probado pla máquina color no quería,insatisfecho
1,Me llego lá caja con solo 5 sobres... Lá descripcion del producto pone que son 15 sobres...devolvere está compra. ...,es,llego lá caja sobres lá descripcion producto pone sobres devolvere compra,enojado
1,"No me ha llegado el producto y me marca entregado hace 3 semanas, quisiera mi devolución de dinero o que me entreguen mi crema.",es,no llegado producto marca entregado semanas quisiera devolución dinero entreguen crema,enojado
1,Pues la verdad es que No puedo valorarlo porque no me llegó. Se perdió en el reparto,es,no valorarlo no perdió reparto,enojado
1,MUY INDIGNADA. ME HA FUNCIONADO SOLO LOS DOS PRIMEROS PINCHAZOS. EL TERCER DÍA NO DETECTA LA GOTA DE SANGRE. UNA AUTENTICA TOMADURA DE PELO,es,muy indignada funcionado pinchazos tercer no detecta gota sangre autentica tomadura pelo,enojado
1,Se equivocan Ustedes y mandan lo que quieren...........,es,equivocan mandan quieren,contento
1,No conectada con NETFLIX que es para lo que lo compre.,es,no conectada netflix compre,enojado
1,Muy malo se retrasa muchisimo,es,muy malo retrasa muchisimo,enojado
1,"No enfría nada,mucho mejor comprar un ventilador normal, crea demasiada humedad",es,no enfría mejor comprar ventilador normal crea demasiada humedad,enojado
1,"La caja exterior estaba perfectamente embalado, sin embargo, el paquete interior venía abierto. El estuche estaba abierto, algunos de los elementos venían sin su embalaje original. Y para mejorarlo, no funcionaba.",es,caja exterior perfectamente embalado paquete interior venía abierto estuche abierto elementos venían embalaje original mejorarlo no funcionaba,insatisfecho
1,"Las resistencias se queman al instante, solo con meter la resistencia, al segundo se te quema y no te sirven para nada.",es,resistencias queman instante meter resistencia quema no sirven,enojado
1,"Malo, no cumple con su función.",es,malo no cumple función,enojado
1,"Parece ir bien. Un poco lenta a comparación de mi última inducción. Lo lamentable es el exagerado tiempo de entrega teniendo en cuenta que es un producto de aquí. No recomiendo este vendedor si necesitáis la vitro antes de 2 semanas. Por su fuera poco, me tocó ir a buscar a mi la placa pues el repartidor así me lo pidió. Por no tener que esperar más así lo hice",es,poco lenta comparación inducción lamentable exagerado tiempo entrega teniendo producto no recomiendo vendedor necesitáis vitro semanas poco tocó buscar placa repartidor pidió no esperar hice,neutral
1,"Al tener la pantalla curva por los lados este protector no se ajusta a la pantalla quedando por los bordes totalmente despegado, y cuando lo guardas en el bolsillo o en cualquier otro sitio que se pueda enganchar se despega el protector. Yo recomiendo No comprar para nada ya que no tienes protector.",es,pantalla curva lados protector no ajusta pantalla quedando bordes totalmente despegado guardas bolsillo sitio enganchar despega protector recomiendo no comprar no tienes protector,enojado
1,No muy útil No escribe muy bien,es,no muy útil no escribe muy,insatisfecho
1,No sale bien el café y cuando sale el sabor es horrible,es,no sale café sale sabor horrible,enojado
1,"El producto no llegó nunca. Tras dos reclamaciones y dos meses de espera, me cansé de esperar y lo anulé.",es,producto no nunca reclamaciones meses espera cansé esperar anulé,enojado
1,Acabamos de estrenar las pulseras... zona de levante... y en un solo fin de semana mas de 20 picotazos en un solo brazo... en fin no lo recomiendo en absoluto.,es,acabamos estrenar pulseras zona levante semana picotazos brazo no recomiendo absoluto,enojado
1,"Calidad de imagen bastante mejorable, por este precio hay mejores opciones en el mercado.",es,calidad imagen mejorable precio mejores opciones mercado,insatisfecho
1,Compre el producto el dia 19 de febrero y hoy es día 28 de marzo y no ha llegado.:( Y no se sabe cuándo va a llegar,es,compre producto febrero marzo no llegado no llegar,enojado
1,Este producto da pie a confusion por la descripción que ofrecen deberian de separar los productos en diferentes opciones de compra,es,producto pie confusion descripción ofrecen deberian separar productos opciones compra,insatisfecho
1,"no funciona bien, muy malo",es,no funciona muy malo,enojado
1,Lo valoro tarde pero me ha servido para demostrar lo poco que me han durado. Ya no funciona :(,es,valoro servido demostrar poco durado no funciona,insatisfecho
1,"Pésimo producto , no funcionó solo 4 cartuchos de los 16, contacte con el vendedor sin respuesta alguna . No lo aconsejo",es,pésimo producto no funcionó cartuchos contacte vendedor respuesta no aconsejo,enojado
1,"Botella bastante buena, pero se ha oxidado sólo después de 3 usos, en el exterior. Al ser el modelo color acero natural por fuera, no lleva la capa de pintura y entonces es más sensible a la oxidación. Tengo que decir que no la deje nunca en remojo, y tengo dos otras botellas de otras marcas con las cuales no me ha pasado. Claramente el acero es de mala calidad, o al menos el tratamiento externo está mal hecho.",es,botella oxidado usos exterior modelo color acero natural no capa pintura sensible oxidación no deje nunca remojo botellas marcas no claramente acero mala calidad tratamiento externo,insatisfecho
1,Una vergüenza sin empaquetar me lo enviaron,es,vergüenza empaquetar enviaron,enojado
1,"El pedido llegó a la fecha prevista. La calidad es mala, pero me ha servido para invertir en este sistema pero de mejor calidad. Es muy útil para ahorrar espacio en el equipaje( ya sea mochila o maleta) y además queda todo muy ordenado.",es,pedido fecha prevista calidad mala servido invertir sistema mejor calidad muy útil ahorrar espacio equipaje mochila maleta queda muy ordenado,neutral
1,Lo único bueno fue que la devolución fue rápida 😑,es,único devolución rápida,neutral
1,Si llegan algún día opinaré.,es,llegan opinaré,neutral
1,Nunca lo recibi però Amazon ha puesto que si. No existe la opcion de notificarlo para que me devuelvan el dinero,es,nunca recibi però amazon puesto no opcion notificarlo devuelvan dinero,enojado
1,"Nunca llegó, tuve que pedir el reembolso.",es,nunca tuve pedir reembolso,enojado
1,No puedo opinar porque no me llegó,es,no opinar no,enojado
1,Se supone que el pedido llegaba el 7 de Mayo y a día de hoy seguimos sin noticias. Ruego se pongan en contacto conmigo para solucionarlo.,es,supone pedido llegaba mayo seguimos noticias ruego pongan contacto solucionarlo,enojado
1,"estaba muy contenta cuando llego pero hace unos días dejó de conectarse y conectarse continuamente, luego dejo de conectarse directamente y ya no funciona , y si mal no lo recuerdo lo compre hace 2 ,3 meses.",es,muy contenta llego conectarse conectarse continuamente dejo conectarse directamente no funciona no recuerdo compre meses,enojado
1,"El pedido lo recibí en el tiempo establecido. La función para la que iba destinada el producto es para almacenaje de ropa en el interior de un armario. Guiándome por las medidas de la web me venía perfecto, pero en esas medidas no se tienen en cuenta las piezas de las esquinas que unen las láminas, por lo que ya no me sirve para lo que lo quería...",es,pedido recibí tiempo establecido función iba destinada producto almacenaje ropa interior armario guiándome medidas web venía perfecto medidas no piezas esquinas unen láminas no sirve quería,neutral
1,Estas pegatinas no son de calidad. Algunas letras y simbolos no están completos por lo que la función por lo que se necesitan no son aptas. No lo recomiendo.,es,pegatinas no calidad letras simbolos no completos función necesitan no aptas no recomiendo,insatisfecho
1,"Nefasto! Usan la peor agencia de transportes del mundo! El producto les va a llegar roto si o si. Busquen cualquier otro proveedor que seguro les dará mucho mejor resultado tanto en calidad, servicio y sobre todo atencion post venta",es,nefasto peor agencia transportes mundo producto llegar roto busquen proveedor seguro dará mejor resultado calidad servicio atencion post venta,enojado
1,"Queda burbuja por la zona de arriba y por la de abajo, imposible quitarla, desplazas la burbuja para fuera y cuando dejas de presionar vuelve a aparecer con pantalla superlimpia y sin una mota de polvo, el peor protector de pantalla y he puesto unos pocos. Y con los dos lo mismo.",es,queda burbuja zona abajo imposible quitarla desplazas burbuja dejas presionar vuelve aparecer pantalla superlimpia mota polvo peor protector pantalla puesto,enojado
1,Horribles. Se agrietan los labio en cuanto te pones.,es,horribles agrietan labio pones,enojado
1,No reconoce ningún dispositivo,es,no reconoce dispositivo,enojado
1,"no ha llegado y me envian un correo queriendo cambiar mi valoración, son impresentables, quiero el producto que pagué como regalo de reyes y no llegó y quedé mal",es,no llegado envian correo queriendo cambiar valoración impresentables quiero producto pagué regalo reyes no quedé,enojado
1,"El contador viene con una manual de instrucciones minimalista, en un inglés horrible y bastante breve (parece que lo ha hecho un robot). Además habla de botones como el de MENÚ que no existe físicamente en el contador (solo tiene RESET y CAL). La guinda fue a la hora de calibrarlo, donde solo puedes AÑADIR litros de error, nunca QUITAR. Y de hecho, cuando la bomba coge el aire que hay en la goma al principio, el contador cuenta esto como litros efectivos que deben eliminarse en la calibración previa. Pues bien, me he mirado todos los vídeos en Youtube donde explica la calibración y en este modelo NO aparece la opción para calibrar quitando litros que sí aparece en los vídeos (que ofrecen calibrar añadiendo o quitando litros). Ese menú no existe en este contador. Menos mal que Amazon te garantiza la devolución del dinero, que hay mucho chino espabilado.",es,contador viene manual instrucciones minimalista inglés horrible robot botones menú no físicamente contador reset cal guinda hora calibrarlo puedes añadir litros error nunca quitar bomba coge aire goma principio contador litros efectivos eliminarse calibración previa mirado vídeos youtube explica calibración modelo no aparece opción calibrar quitando litros aparece vídeos ofrecen calibrar añadiendo quitando litros menú no contador amazon garantiza devolución dinero chino espabilado,enojado
1,"No aconsejo su compra, ya que es un producto orientado a contratar un servicio de pago después de 30 días de prueba.",es,no aconsejo compra producto orientado contratar servicio pago prueba,enojado
1,Que el artículo llegase roto. por lo menos me devolvieron el dinero..,es,artículo llegase roto devolvieron dinero,enojado
1,"Muy mala calidad, se interrumpe la conexión a cada rato en mi pc, portátil y coche. Servirán para cargar pero para datos un desastre.",es,muy mala calidad interrumpe conexión rato pc portátil coche servirán cargar datos desastre,enojado
1,Aún no me ha llehado,es,no llehado,enojado
1,"Como podéis ver en las fotos, he quedado francamente decepcionado con el producto. No tanto por la bola, no deja de ser algo sencillo, si no con el paquete que la conforma. Una auténtica basura el estado en el que se encuentra... me da la sensación de que este producto me lo han enviado ya usado y reventado por ello todo... Una pena que hagan esto, pues podría ser muy buena opinión y sin embargo esto es lo que se han llevado... mal estar por mi parte",es,podéis fotos quedado francamente decepcionado producto no bola no deja sencillo no paquete conforma auténtica basura sensación producto enviado usado reventado pena hagan muy opinión llevado,enojado
1,Demasiados pequeñas. No son tallas reales.,es,demasiados pequeñas no tallas reales,insatisfecho
1,Cuando le metí el plástico que trae se rajo entero como papel,es,metí plástico trae rajo entero papel,enojado
1,"No lo compreis, es mas bien un apaño para este telefono, parece que es de otro modelo, tapa el agujero de arriba a la derecha, no vale.",es,no compreis apaño telefono modelo tapa agujero derecha no vale,enojado
1,"Por mucho que he regulado el voltaje al mínimo, salía demasiado caliente y me ha quemado. Lo he devuelto .",es,regulado voltaje mínimo salía caliente quemado devuelto,enojado
1,Lo compré para utilizarlo casi a diario. Me ha durado poco menos de dos meses y el joystick ya no funciona. Dinero tirado a la basura.,es,compré utilizarlo diario durado poco meses joystick no funciona dinero tirado basura,enojado
1,Tardo mucho y uno de ellos vino roto,es,tardo vino roto,insatisfecho
1,Los gatos lo harán con la arena me parece algo inútil de hecho me parece mucho más útil por una bolsa de plástico en el alero que está más a la medida,es,gatos harán arena inútil útil bolsa plástico alero medida,neutral
1,"No me ha gustado nada, estoy peleándome con el vendedor para poder devolverlo, no coge ni un mosquito ni nada, lo compré para ir de vacaciones y me han comido los mosquitos. Es una basura",es,no gustado peleándome vendedor devolverlo no coge mosquito compré vacaciones comido mosquitos basura,enojado
1,"Mi culpa. Me equivoque al pedirla, lo que necesitaba no era el modelo note, era el modelo normal, sin note",es,culpa equivoque pedirla necesitaba no modelo note modelo normal note,enojado
1,"es Incómodo y las bolas hacen mucho daño, con lo cual el masaje no resulta nada agradable y las bolas tampoco dan calor",es,incómodo bolas daño masaje no resulta agradable bolas calor,insatisfecho
1,"Lo pedí hace meses, no llega, tampoco me deja cancelar el pedido. No lo volvería a comprar. Una estrella y mucho es.",es,pedí meses no llega deja cancelar pedido no volvería comprar estrella,enojado
1,Las medidas no coinciden con las que indica el fabricante son de 150 es decir más pequeña de lo que venden se necesitan dos personas y varias horas para montarlo además trae solamente dos piquetas por cada palo cuando tiene 4 agujeros. Dos de las varillas de montaje venían sin agujero,es,medidas no coinciden indica fabricante pequeña venden necesitan personas horas montarlo trae piquetas palo agujeros varillas montaje venían agujero,enojado
1,"El ventilador es bonito, fácil de montar y silencioso, pero el nuestro no funciona bien. Entendemos que siempre puede haber un fallo y por lo tanto este no sería el motivo de valorarlo mal. El tema es que, por lo que sea, el ventilador funciona de manera intermitente. Sin dejar de girar las aspas, da aire hasta que de repente deja de darlo. Me pongo debajo del ventilador, noto el aire en la cara, mi pelo y una planta que tengo al lado, se mueven ligeramente. Al cabo de un rato, dejo de notar el aire en la cara, mi pelo y la planta dejan de moverse. Hemos constatado este hecho objetivo 3 personas, en varias ocasiones, con las ventanas abiertas y con las ventanas cerradas. En modo verano y en modo invierno, a poca velocidad y a máxima velocidad. Cuando lo apagamos con el mando y lo volvemos a encender vuelve a funcionar bien hasta que deja de hacerlo de nuevo. Pero según el Servicio técnico, esto es imposible y por lo tanto el ventilador no tiene ningún fallo. O me están llamando mentirosa o me están llamando imbécil. Y encima sin ni siquiera venir a verlo.",es,ventilador bonito fácil montar silencioso no funciona entendemos fallo no motivo valorarlo tema ventilador funciona intermitente dejar girar aspas aire deja darlo pongo ventilador noto aire cara pelo planta mueven ligeramente cabo rato dejo notar aire cara pelo planta dejan moverse constatado objetivo personas ocasiones ventanas abiertas ventanas cerradas verano invierno velocidad máxima velocidad apagamos mando volvemos encender vuelve funcionar deja servicio técnico imposible ventilador no fallo llamando mentirosa llamando imbécil siquiera venir verlo,insatisfecho
1,Cortes de conexión desde el primer dia.,es,cortes conexión,contento
1,"En mi caso, opel vectra c Gts 2005 no vale, no hace presión ni fuerza para sacar nada",es,caso opel vectra c gts no vale no presión fuerza sacar,enojado
1,Las pastillas son demasiado gordas cuesta tragarlas.,es,pastillas gordas cuesta tragarlas,insatisfecho
1,Llego varios días mas tarde de lo indicado en la compra. Pospusieron la entrega hasta que fue ya demasiado tarde,es,llego indicado compra pospusieron entrega,enojado
1,"La verdad es que cuando lo pones, queda bien pero al día siguiente se empieza a despegar de los bordes y se llena de suciedad por dentro. Vienen 3 protectores pero te los pules en una semana",es,pones queda empieza despegar bordes llena suciedad vienen protectores pules semana,insatisfecho
1,Aun no lo he recibido!!!,es,no recibido,enojado
1,"NO funciona corretamente, el percutor a veces no funciona y la función de taladro no la veo por ningun sitio",es,no funciona corretamente percutor no funciona función taladro no veo ningun sitio,enojado
1,"Se rompió a la primera y sin hacer nada de fuerza (todos los enganches) de muy mala calidad, no lo recomiendo para nada",es,rompió fuerza enganches muy mala calidad no recomiendo,enojado
1,"El bote que pedí llego sin precinto con perdidas del liquido en la caja. Si es normal esto, no recomiendo nada el producto. Espero alguna respuesta por parte del vendedor.",es,bote pedí llego precinto perdidas liquido caja normal no recomiendo producto espero respuesta vendedor,enojado
1,"NO SE QUE TAL FUNCIONARA,PERO LES LLEVO PIDIENDO LA FACTURA POR SI HAY ALGUN PROBLEMA CON EL 2 MESES Y NO CONTESTAN.",es,no funcionara llevo pidiendo factura algun problema meses no contestan,insatisfecho
1,"Por favor necesito hacer una reclamación, ya que el producto me ha venido sin las patas.El montaje es muy laborioso y además ha venido sin las patas. No recomiendo para nada este producto. Nadie me ha respondido a mi reclamación. Espero una respuesta urgente.",es,favor necesito reclamación producto venido patas montaje muy laborioso venido patas no recomiendo producto respondido reclamación espero respuesta urgente,enojado
1,"El que me llegó no funcionaba, pero la devolución fue rapida. No es muy válida mi opinión en este caso",es,no funcionaba devolución rapida no muy válida opinión caso,enojado
1,Es lo peor que he comprado. Me llegó roto me gasté el dinero para devolverlo al almacén y allí no lo quisieron recoger así que la empresa de transporte me lo trajo otra vez a casa y doble gasto,es,peor comprado roto gasté dinero devolverlo almacén no quisieron recoger empresa transporte trajo casa doble gasto,enojado
1,"No llego en el tramo de fechas indicadas, se pregunta al vendedor y no contesta. Hace 14 dias que se compro y no dieron ni numeración de envio ni contestación al mensaje",es,no llego tramo fechas indicadas pregunta vendedor no contesta compro no numeración envio contestación mensaje,enojado
1,Pues no lo sé porque no me ha llegado.,es,no sé no llegado,enojado
1,"Solo se encienden las luces ,no hace nada más y a la tapa de las pilas del mando le falta el tornillo,lo devuelvo",es,encienden luces no tapa pilas mando falta tornillo devuelvo,enojado
1,yo pensaba que era buena pero cuando aprietas un poco los dientes se desgastan como nada a mi nada de nada,es,pensaba aprietas poco dientes desgastan,insatisfecho
1,La camiseta es de mala calidad,es,camiseta mala calidad,enojado
1,"Malísimo, no funciona para empalme",es,malísimo no funciona empalme,enojado
1,No funcionó la tuve que devolver,es,no funcionó tuve devolver,enojado
1,"Me llegó con pequeños fallos en el esmaltado de la tapa, como se puede ver en las fotos, pero no solo 1 vez, esto me ocurrió las 3 veces que pedí el reemplazo, algo que me parece incomprensible en una marca de que presume de calidad y con precio tan elevado; tengo claro que la próxima vez iré a una tienda para poder comprobar el acabado en vivo y en directo.",es,pequeños fallos esmaltado tapa fotos no ocurrió pedí reemplazo incomprensible marca presume calidad precio elevado próxima iré tienda comprobar acabado vivo directo,insatisfecho
1,"Vaya desastre de aparato, sin casi fuerza de succión, y saca una cantidad de aire por los lados que cuando acercas el aspirador a la zona a limpiar, se esparce todo.",es,desastre aparato fuerza succión saca cantidad aire lados acercas aspirador zona limpiar esparce,enojado
1,"Peor imposible, no huelen casi nada, hacen 0 espuma y tardan mas de 10min en deshacerse. No las recomiendo para nada",es,peor imposible no huelen espuma tardan deshacerse no recomiendo,enojado
1,Dejó de funcionar correctamente en menos de un mes,es,funcionar correctamente mes,enojado
1,"Tardaron mucho más de lo previsto, me hicieron un descuento por penalización, producto de baja calidad, no lo q esperaba",es,tardaron previsto descuento penalización producto baja calidad no q esperaba,insatisfecho
1,La devolví me mandaron una con el amperaje equivocado,es,devolví mandaron amperaje equivocado,enojado
1,El móvil no funciona bien y la pantalla tiene algún defecto cuya reparación es cara. SOLUCIÓN YA.,es,móvil no funciona pantalla defecto cuya reparación cara solución,insatisfecho
1,"En producto se despega, no aguanta nada.",es,producto despega no aguanta,enojado
1,"Una decepción , muy chico Lo quería usar como alfombra , muy caro para lo chico que es",es,decepción muy chico quería alfombra muy caro chico,enojado
1,"No sirven para nada, el azul brilla por su ausencia. Llevar esto o nada es lo mismo, nadie se da cuenta y uno mismo tampoco percibe un cambio de color de ojos. Es tirar el dinero. Para mi un timo porque no cumple lo que promete.",es,no sirven azul brilla ausencia percibe cambio color ojos tirar dinero timo no cumple promete,enojado
1,El adhesivo no pega NADA...después d varios intentos el vinilo terminó en la basura!!!,es,adhesivo no pega d intentos vinilo terminó basura,enojado
1,"No se cierra bien, vienen doblados, y por esos dobleces el cierre no es hermetico, con lo que termino pegandolo con cinta",es,no cierra vienen doblados dobleces cierre no hermetico termino pegandolo cinta,enojado
1,"En mi huawei mate 10 pro no funciona el ecualizador, la aplicación propia de sony no los reconoce, por lo tanto no hay forma humana de ajustar el sonido ya que los diferentes ecualizadores que he probado no funcionan. Aún así el sonido es bueno. Aunque están mal diseñados.",es,huawei mate pro no funciona ecualizador aplicación sony no reconoce no forma humana ajustar sonido ecualizadores probado no funcionan sonido diseñados,neutral
1,"Viene con una pieza menos, la verdad que al niño le ha dado mucha pena",es,viene pieza niño pena,insatisfecho
1,"Son muy finos, se deforman al pegarlos en la uña",es,muy finos deforman pegarlos uña,insatisfecho
1,He devuelto el producto por correo ordinario y todavía no me han devuelto el dinero. Me parece un verguenza que jueguen asi. Si no les llega o no lo reciben correos a mi Me lo devuelve situacion que no ha ocurrido . Por lo que veo como no tengo manera de demostrar el envío ..de estan haciendo los que no lo han recibido y no me devuelven el dinero. Son 5 e pero son mis 5 e ñ. Es vergonzoso.,es,devuelto producto correo ordinario no devuelto dinero verguenza jueguen no llega no reciben correos devuelve situacion no ocurrido veo no demostrar envío no recibido no devuelven dinero ñ vergonzoso,enojado
1,Después de llegar muy tarde por culpa del vendedor me ha llegado a fecha del 21 de febrero del 2019 y ha venido lo que totalmente erróneo la foto es real eso es por parte del vendedor muy poco profesional y estoy esperando que se ponga en contacto con migo el vendedor para ver si me devuelve el dinero es una estafa de vendedor,es,llegar muy culpa vendedor llegado fecha febrero venido totalmente erróneo foto real vendedor muy poco profesional esperando ponga contacto migo vendedor devuelve dinero estafa vendedor,enojado
1,En las especificaciones del producto deberian mencionar que es un protector de pantalla mate.,es,especificaciones producto deberian mencionar protector pantalla mate,neutral
1,"Buena Férula. Pero me siento engañada con el tallaje. Indica que hasta la talla 6 que es equivalente a un 39, yo uso un 38 y me está muy pequeña, se quedan los dedos del pie fuera.",es,férula siento engañada tallaje indica talla equivalente muy pequeña quedan dedos pie,neutral
1,"Es una chorrada, es agua con purpurina y la tapa del bote tiene luz.....y mezclar eso no mezcla nada.",es,chorrada agua purpurina tapa bote luz mezclar no mezcla,enojado
1,"En 6 meses ya no funciona, ha dejado de cargar, así que dinero que he tirado a la basura porque tengo que comprar otro",es,meses no funciona dejado cargar dinero tirado basura comprar,enojado
1,"Llegó mucho mas tarde de la fecha indicada, tampoco era lo que quería, posiblemente por que en la foto no se aprecia bien.",es,fecha indicada quería posiblemente foto no aprecia,insatisfecho
1,Mas de lo.mismo el paquete biene abierto y sin protecion ninguna tambien falta el cd y las instruciones las pulseras alguna rotas .si uno no lo quiere y lo devuelve no se preocupan ni de revisarlo se lo mandan a otro y haber si cuela .penoso y no es la primera vez que me pasa esto,es,paquete biene abierto protecion falta cd instruciones pulseras rotas no devuelve no preocupan revisarlo mandan cuela penoso no pasa,enojado
1,No es del tamaño de la tablet Huawei mediapad t3. No cubre toda la pantalla ni con la carcasa puesta.,es,no tamaño tablet huawei mediapad no cubre pantalla carcasa puesta,enojado
1,No me ha gustado la mesa porque no tiene nada de estabilidad,es,no gustado mesa no estabilidad,insatisfecho
1,Me aprietan demasiado,es,aprietan,insatisfecho
1,"Muy malo. Lo he probado un par de días y no ha blanqueado ni un poco mis dientes. Tiene mal sabor y para colmo, se me ha metido una partícula del polvo entre uno de mis dientes y la encía que he tardado casi media hora en sacar. En fin, para nada recomendable.",es,muy malo probado par no blanqueado poco dientes sabor colmo metido partícula polvo dientes encía tardado media hora sacar recomendable,enojado
1,Tras colocar la pantalla ha quedado con los bordes laterales sin adherir. No queda fijada toda la pantalla al móvil. No lo recomiendo y no lo volveré a comprar.,es,colocar pantalla quedado bordes laterales adherir no queda fijada pantalla móvil no recomiendo no volveré comprar,enojado
1,Muy mal producto a las pocas semanas se empezó a rajar y descoser las costuras.,es,muy producto semanas empezó rajar descoser costuras,enojado
1,Muy mal producto. Viene incompleto y No se pueden quitar los eslabones,es,muy producto viene incompleto no quitar eslabones,enojado
1,Un rollo al usar..lo probé fuera de la piscina y era un rollo el uso para cambiar la radio y volumen...lo devolví sin usar en agua.,es,rollo probé piscina rollo cambiar radio volumen devolví agua,enojado
1,Van tres días de uso y los dolores no bajan.,es,dolores no bajan,enojado
1,No me ha gustado por que lo pedí en blanco y me lo habéis mandado en beige.,es,no gustado pedí blanco habéis mandado beige,insatisfecho
1,"Artículos de muy baja calidad, y no tienen etiqueta de instrucciones de lavado ni composición de tejido. No me ha gustado.",es,artículos muy baja calidad no etiqueta instrucciones lavado composición tejido no gustado,enojado
1,No me gusta porque se queda abierta la silicona no ajusta bien en la llave No me parece de buena calidad,es,no gusta queda abierta silicona no ajusta llave no calidad,insatisfecho
1,"No cubre toda la pantalla, el pegado no es uniforme y no tiene mucha calidad.",es,no cubre pantalla pegado no uniforme no calidad,insatisfecho
1,"Lo compré para regalarselo a mi marido y nunca me llegó. Me quedé muy decepcionada aunque Amazon, pasado un més me devolvío el importe que habia pagado por el afilador, pero mi marido se quedó sin regalo.",es,compré regalarselo marido nunca quedé muy decepcionada amazon més devolvío importe pagado afilador marido regalo,enojado
