reviewId,content,score,sentiment
782ec0dc-d9c0-49b6-9534-ed0509c02102,app acting funny getting hang,1,positivo
71a50a07-6fa7-4616-8e25-1ceefb9b775a,game awful soo many adds goes back main menu progressing get golden bar hate cause happens many times,3,negativo
fb3a129b-c182-409c-a313-a20f3d83568a,good way waste time lol,4,positivo
150a19a5-17ce-46f6-a38c-8a8faed6b46d,game fun sets mind ease like game game different way playing enjoy fun dont lose patience,4,negativo
dd96032f-725c-49ac-84f3-1dc07beaf7a8,mind blowingi love itafter mentally exhausted studythis refresh mood,4,positivo
ac13acfb-98df-444b-8ead-da7d138f956b,need pay play much,3,positivo
7eaa0d08-37d4-44d4-b264-a1993b96a64d,sangat mencabar level tinggi2 kena online ambik superpower,5,neutral
7eb0f47d-d238-4be6-853d-4ceac5230852,think developers consider allowing players carry moves didnt use next level example im level 10 finished 15 moves left allowed carry 15 moves next level instead wasting,1,neutral
5d46fe5e-b82a-4fd6-a3a4-642b00ee2990,azi jucat ultima zi ultima viaa pe care ai limitat si pe aia inceput ntreb dac nu cumva ai probleme cap ntro cursa 15 nivele ai fcut 13 nivele super grele negrecutie ciocolata vrei 3 ozn 19 lingouri 1 primeti doar 30 pe tot ce ai fcut pestii tai nu fuzioneaz cu mine ci doar cu tine mutari plus sau boostere nu primeti deloccum vrei sa joc si pe deasupra ai bagat iar porcaria cu jeliisnow spermint sau cum vrei sa numestiadica nu treci fara boster,1,positivo
2475c764-0fc5-490f-852f-205182f8d505,love game many screens need closed get game get additional features make game interesting spend time declining closing pop ups hinders game drains batteries want purchase want participate quests pop ups influence,3,negativo
c727220a-32c8-499b-8588-0426f92476df,changed phone somehow lost inventory since 2013 account connected facebook,1,neutral
0f6d36eb-a4f0-4e26-839a-a5f1a2a0ac5c,best experience playing game amazing,5,positivo
1965db5c-d633-4332-9c5c-ae52824e4e41,introduce ads cant always use dollars,3,neutral
b6ce251e-7fab-4514-a2a4-b40b916b6a86,im crushing candy cruch saga,5,positivo
bbf6a82a-747d-4593-973a-8721d6a82d05,game nice good timepass play game 24 hours,5,positivo
9354c119-9a08-48ef-9785-5b9d8082a372,thought provoking excellent game awesome graphics difficult great certainly tricky way thanks straightforward,5,positivo
b9a574d0-cc23-41b3-93a5-c99134b75500,feel tired like play candy crush relax mind ease,5,negativo
3a9ceaa3-1af5-47d6-b076-4fcc064568f7,easy game thats dont like anymore,1,positivo
877f81b8-66ca-4497-82c1-bb05ffaaae4a,bekar time vest h bekar h game,1,negativo
7e022846-ae1c-4de9-a692-a823177a90b9,ok kill time adds,4,positivo
394fdc9b-6ee0-4c3e-a54f-de93ba193037,fantastic game n interesting,5,positivo
40af6249-2802-420a-8677-ff31d655766e,best game kids beacause like candy,5,positivo
9bb49f7d-cd89-41f0-99e3-e52abc75d89c,life time good game love,5,positivo
9ad46f80-b897-4059-b7b3-42d5322cf730,like give lives sent players limit make sure keep making lose make purchases always seem glitches game malfunctions winning 2021 present day february 2025 experiencing thing means game rigged indefinitely,3,positivo
e6e79753-11c9-4c91-b4f5-412d4f02c928,many game play distractions,4,positivo
9f66d806-399e-4355-93ae-60c85d5fa9cb,best time pass game,5,positivo
afba4278-5713-4d33-a029-5e01da11f57a,annoying hints every move rewarding play moves basically played way turn feature obvious enough know turn thats took uninstall annoying feature,1,negativo
238715a7-9655-4604-8a3c-ca45e601723a,good game free time relax mind divert mind one thing another,5,positivo
02cd3dd2-afdb-4115-8779-671a7b53238b,nice game mind relax,5,positivo
b7ca80f3-98ae-4869-b986-ea987312e5dd,used fun become headache keeps lagging freezing shutting loosing gold progress earned booster due game freezing turned restart game draining battery fast,3,negativo
ccb2f9fa-8b88-497c-930c-916c21ffb85a,never played game friends tell pretty good,5,positivo
08e829f3-c159-464a-91fa-79726228e865,liked game dont liked add many ads know people think bug fixes game bad say poor people play games aunt tries beat game hard also rewards sucks sooooo hard never played app,1,negativo
8f694592-112b-4ab3-ab49-d9980929e304,really good free time play,5,positivo
3fbb010b-e21b-40b1-a27f-e9418898ba57,ever invited game done great job fun fun,5,positivo
511cdc66-6a95-4f98-ad00-68cc7ccbea0b,fun fun still fun fun fun,5,positivo
bdb693da-eff4-44aa-ab10-611b3d4857e8,like much lets us lose sometimes,5,positivo
ca7926cd-4412-4655-bf58-854dd490b067,one games start minutes end playing hours levels tough waiting lives bit annoying give extras quiet lot offer challenges get dont pay still one favorite game,5,negativo
2bb3396e-7714-4817-b2de-9e2667b831d0,im lot fun playing game,5,negativo
1ad403cf-66f0-4250-8ee1-f7dfcee612ed,game usually fantasy world calmingand game kinda cute looks like anti stress game,5,negativo
43cd693a-3702-44de-9a7a-354f8c52c1db,powers gone change phone,1,neutral
1eb5be48-44bb-49c8-804b-3e9a02d9f972,great funthus game blast,5,positivo
24540586-3ac0-42b2-9d1a-a95e1bff2a53,played years ago back love,5,positivo
c3e6cc6e-2192-4b24-a7d5-ee99cf1a3e1a,lane failure wanted pac different thingsas u continue escalate theseu feel like type armagedeonmaybe yeah,3,negativo
7b208174-93df-43c2-a360-cf84b03fb3dc,fun game pass time waiting life events,4,negativo
4685029b-4cac-4f93-ac33-4ed476682660,words really seems lyk im loving sure,5,positivo
17b254f4-8a57-4e74-a772-3a8d6c57342a,love every level comes different challange easy hard,5,positivo
759a7b48-dcdc-4eeb-bd25-577ff1423965,great way unwind wish could earn real money playing still great,5,positivo
1e3c4e64-1ae5-4c45-85fe-a90d7acebefb,great game lots fun,5,positivo
e0cb27d5-dc2a-48d3-a52c-596bb2c81884,good game enjoy everyday,5,positivo
1e25c033-4f49-47cb-87d1-58454364f7a3,candy crash segathis game proposed power play advertise luck youup canot passall blue lights stamps morthan hard lick game bat set youup win,3,negativo
1fbe07d7-a4dd-4dbb-b973-7b37bc445e07,try get buy things time expensive worth,1,negativo
5435c919-da9d-47c6-bdab-31039f359e05,used play time glad misplay earn units,5,positivo
634528bc-88c5-4bd2-97a2-12f7e821aacc,best relieving stress game,5,positivo
94bf152c-ea8d-4961-85e3-e81724fa143f,painful find difficulties play 1 things many times pains yet dont bars buy lives extra moves request help us difficult,1,negativo
7cffedd4-4051-45d2-ae66-3ae62693ca75,hate ads popping app store without consent,1,negativo
2c1c1c8c-9462-43bc-9a6e-6eb3889480f5,game play keep changing without notice chance also slowed even highest speed,5,negativo
8c8b3d30-4011-44d4-8d98-bfacaff47f3b,good game relaxing mind,5,positivo
e9b9e90a-7ae3-4a74-bb90-6798a8bfa600,game much fun play,5,negativo
8306ecf8-2516-4f1c-b756-a057a3d7bee1,beautiful wonderful game best,5,positivo
3bc329c0-4dfe-43ac-8979-9d66f0e6e3e8,60 sec add u nuts one stargame nice adds,1,positivo
bca7294d-9079-4e84-be46-1f34830d07fb,awesome game mind relax game,5,positivo
3dc01373-09c3-432c-99d5-a798059e7fcd,love anxiety stress free,5,positivo
f469cf2f-0356-4e89-ae8c-d07b29fe7f16,superbb love itt muchh thakns,5,positivo
4f0ee617-45b2-45ee-808a-bb4058fc4ff0,scam cant get lives,2,neutral
bf1eeea8-9bcb-4bfa-9dba-a34393a24a11,fun take stress difficult game times love,5,negativo
edc668f6-fc02-44d5-81ea-c64ec7491958,know really enjoy play game,5,neutral
227fcea7-6910-457e-b0cf-4d5bc91297c8,best puzzle game time,5,positivo
8599c189-55db-4b4b-969a-781f5ab3989b,nice amazing game love,5,positivo
d29bd6ed-325c-4af0-b209-354ece91ae53,enjoy game n play win always stress free game,5,positivo
abf91f0c-5b7e-48a1-a22b-d1cd1c45aabc,ok game feels like get predictable turns mess purpose,3,negativo
6f720b57-79fd-4142-bdab-813b6b25c6d4,nice good good game,5,positivo
75998d25-aeb5-4e22-aa93-96b6734453e6,awesome thanks candy crush saga,5,positivo
7e0b33f7-cccf-4640-9c73-c7d6dc943b96,excellent practice ur mind,5,positivo
32f378a9-6f14-406a-b0cf-30133a81be14,fun game challenges mind,4,negativo
eae791c1-2164-4bce-9d4e-53ae8f5008e3,ive playing game years constantly cheated daily wins things im supposed win game contact customer support tell youre supposed screenshot connection issue connection issue youre playing game still dont get youve earned cheaters liars game cheated years customer support doesnt give dang ive spent 100 maybe 200 im done,1,negativo
6c512620-50d0-40fc-83da-266f60487c9e,wonderful delicious fascinating game even single negative point say game,5,positivo
99ec1277-a040-4576-8d73-414b12f27b1f,game good adds irritating,5,negativo
988e7b1b-d565-453c-80b1-efe74ca5ff7b,getting notification candy royal always start play doesnt appear,2,neutral
3e9bb22d-92ec-4d02-9049-79293ae12ea3,wonder full intresting ungreadble good day first time next days ago way get best way get right place next lines day,5,positivo
8adfc5da-3259-4190-b662-532510880532,playing game 8 years used skill challenging better money impossible win certain levels without additional move means gold bars means money sad greedy developers getand instead maintaining following growing allow best supporters leave super bad experience wish someone would listen chances rewards often disappear,1,positivo
81ecc8e2-66c9-419b-9a8f-c72c356af7c0,great might smash phone staying level month,5,positivo
95fa4f78-29e4-4346-9e0f-1dbb08f8051f,fun play yes fun,5,positivo
44d330d9-ec7c-47a0-b9bd-19f88836e8e9,uninstall bc sick able turn suggested moves function ruined game play offering help moves made prolonged period fine dont tell every move make second finish last one make impossible turn offsuch basic functionality missed angering marketed game help relaxation theres also bug haptics even turned still get,1,negativo
5bc060bd-4346-4cd9-b896-1661e06062e6,old player since 2013 playing game suggestions come game swip candies irritates allow use mind would request developer maker game king pls remove gen z people really use brain pls pls,2,negativo
8b45c899-918c-4dc7-bae3-c9e8a60bb762,love game cause candy lot candy,5,positivo
c7b21a4b-081d-4dfb-b092-1ca22d61b834,top rate 5 better experience suggest play online,5,positivo
020783f5-f7f2-4867-80bc-389304d741fe,game really nice like game nice,5,positivo
20f6237c-abf7-4d1a-abec-9ce1128be0c1,awesome game lovely graphics,5,positivo
e4e46e03-7d5e-415c-acdb-b4ba29c4166c,stress buster best entertainment time killer,4,positivo
123e6360-6301-4562-8862-bba3198f788d,good game highly recommended,5,positivo
d3ace692-ee13-4acb-8f01-8bbe97617f6e,love game lots fun,5,positivo
4ee95359-14e7-462e-8927-e6a273f17fec,words say game simle super,5,negativo
b8d46de2-288b-4385-824a-d5d622b576d3,really good love try,5,positivo
cace93bc-cf28-4cd7-a83b-a4c4702981ff,love maybe add extra hearts game collect hearts,5,positivo
5ece69a7-9d38-4310-918e-463d073277ad,good heck man bad,5,positivo
74c5c211-e6ad-48a2-87a4-5cdcb35004ad,keeps giving error message targets close tons moves left,1,neutral
dbcfcad4-0172-4af5-90cb-37915a3a1949,amazing mind set game,5,positivo
06d72975-a8aa-4c83-b255-deb397bcf98b,bad im getting video life candy,1,negativo
2b17625b-9a0e-41be-9207-6a0a8bbf64fe,love one much experience must install,5,positivo
121782e7-3d72-4d88-b43e-4d3dc996b7c1,abhi game mein khelne maza nhi aata ads cancel nhi hote pura game ko band krke chalu krna padhta hai bhout saare bugs aagaye hai issliye mein 2 star rating dungi,2,negativo
dc58a5e8-5460-4fd1-afef-6e3c80371916,please return old version candy crush saga 2013 2017 episodes scene love episode scene candy crush saga please return old map candy town old version 2017 please humble request,1,positivo
089ed7d6-6053-4b51-b126-0e02c65cf639,log facebook accountmy gold coin gone please give coin,1,neutral
d53c34c2-de5f-49cf-acfe-bb1a7fefc28e,aint type game cot attention,4,negativo
f55ca571-9811-426e-8585-15b8e613713a,really like game love,5,positivo
af6a4cfc-8c68-444f-93a2-b35280ee6003,liked game beginning stuck stats weeks keeps saying win many levels yet number never moves 14 sure many levels passed since stuck changed rating 4 2,4,positivo
a390bbb6-c981-4efb-89da-2549f4eb05da,full fun complete time pass,5,positivo
3821bb02-9916-4478-a733-120b8fcc9528,sugar crush goto need relax time relaxes sugar crush destresser brought depression besides scrabble number 1 sugar crush bomb,5,neutral
670b1fbc-df51-41b7-8dfd-e72c80a54768,mad one thing use able give friends extra lives easier go give one life,4,negativo
6aefea59-f640-41ae-b759-604177d33894,best game ui amazing,5,positivo
0b264723-56b9-4ecf-a217-b51a6c268ae5,far good love candy crush games loads fun,5,positivo
d158b37f-5490-4aec-a14e-c74f37092c45,great game im loving peace quiet early morning wonderful candy crush candy crush keeps mind sharp,5,positivo
c35faead-bdd0-403e-b8c5-698f1c10c044,eases thoughts interests sometimes hard sometimes wins come smoothly good balance,5,positivo
4e0dce99-4264-4b05-8415-d1a1b38bf00e,lessening boosters gold bars without candy royal game isnt entertaining months ago,3,positivo
c609f393-956c-492d-9760-db2d70727084,cool game get higher levels almost impossible progress without buying gold bars winning gold bars almost impossible win 21 games shot game point becomes scam buy gold bars progress thanks give away gold bars dont make contingent winning 21 games shot,1,positivo
fd9cee07-6028-49bd-a970-9fc5fda83b0b,lives revival issue head ache u finish ur 5 lives u wait lot time playing overall game good,5,positivo
56c1da49-0250-44e1-a1d7-52d2ce7b5623,blast play pass time,5,neutral
5dfa0f4f-80dd-4dc6-9470-74d2116ec349,nice game spend hours play interesting amazing try love game,5,positivo
542b07e3-2144-47fb-80eb-7f16904e91ae,great game best line,5,positivo
b0be800c-380f-4a34-a444-83cd8f890df5,saw people playing see got addicted,5,negativo
1c19198a-ec9f-4112-b9ea-0a60d1b53c4b,saya sdh 2 kali isi nyawa di candy crush melalui bca ga masuk padahal saya beli 11 ribuan uangnya udah ketarik nyawanya ga ada,3,neutral
80ba41d0-9ae1-43bc-9dbe-cc744099804b,great graphics keeps attention,5,positivo
b796ae9c-5223-448b-bf69-f17b9686c254,fun ad ware viruses,5,positivo
7f9705af-cbbb-465f-a679-71aa771991e2,playing game 15 years 10000 level open today agree terms problem soon brought level 1 tried everything get account back nothing help deleted game also happened farm heroes lost 2 games never,1,negativo
55a5cd94-74dc-4179-8f0f-271edbeec20e,great game boost brain sometimes level annoying instead finishing dont allow finish grrrrrrr happened cannot play im level 7471 cannot play anymore hopefully next update bring back advertisement chance life moves,5,negativo
e32e6ce9-adfd-42dc-bd96-79eac95d82e8,nostalgic revisit full dopamine filled gameplay,5,positivo
f1a64feb-23fe-4858-9b62-6767f68170dc,one annoying game makes want stamp hamster,1,negativo
06d4bd49-ebb6-4da0-a8ff-c71199d86c88,spend real money go streak game fail level right away possible moves company straight scam,1,negativo
6cb33480-b8db-4bdf-88c3-fdedf8429b98,crashing constantly waiting 24 hours working hard getting super color bomb takes away suddenly crash annoying unfair play deleted cache cookies uninstalled reinstalled nothing works normally fun game crashes several times day last several weeks,1,negativo
ddfd366f-e163-441c-93b0-160762135786,love playing candy crush,5,positivo
b4dd5e79-783a-40c2-8cbf-a0f29c0df726,reading short story terms changes clarity prior terms deemed insufficient cant summarize changed prior version sentence two interested bye,1,positivo
2898bd45-c7c8-44cf-be91-42ded672e27e,one day option watch ads earn boosters extra moves next day dont nothing consistent game anymore,2,negativo
a80a4a84-b2ea-40ea-9808-656fbed38b6c,new update drives nuts everytime switch another app mid game coming back game game logo appears sometimes wipe previous game cause lose life sucks,4,negativo
a59fed21-f982-4aa1-a717-d62655ca12a0,nice game good relief stress,5,positivo
15bc74ac-80a1-4e9b-b0f3-ea294d176fe1,best moments playing candy crush ever wish life longer five,5,positivo
5bcb2e03-e259-44f5-90c0-c022412b807a,awesome thrilling fun filled game wish every 1k stage u would offered chance win mega million dollars prize would good winning start charity foundation bet,5,positivo
b1fd0ef2-3fab-4782-a225-da49f50f97ec,game playing brain peaceful,5,negativo
215d132d-7a53-4625-bb9a-e143eb19dfb9,ive playing game 5 years im still bored,4,negativo
09b4d03c-385d-4377-9d55-214a787a8924,even though im late starter game great,5,positivo
a1374338-d762-4622-8e70-ee1ea6b0920d,adds much annoying im always getting temu app add 30 seconds every time adds timings much annoying,1,negativo
383be61d-fdad-4968-bb60-7a9aca39e9a8,best game mind relax,5,positivo
a55802ec-dfd2-4a5f-92c5-e7f4c01d2865,unable get advertisement bonus,1,negativo
68af2f97-d17a-4a46-91db-f44fd5e9b736,wipe away stress sure,5,positivo
3d46da0d-f03f-4d69-bf7c-0c7f0f9c7eaa,nice game india ads interesting games super unlike games beautiful games wonderful 1 day complete 50 levels many times play games mind free game india candy crush saga super game india beautiful wonderful game india,5,positivo
4e8db2d2-1f14-4087-b6ef-893794895069,master piece candy crush 15 year played,5,neutral
13760425-b38a-42ec-b9eb-7522b22a5450,boring game seems like regulated,1,negativo
e913ba58-1837-4c44-a172-5dc175a5c214,make levels impossible finish unless buy boosters,1,negativo
9d36c5ca-bc20-4e13-afa9-4e4d8bce7f7e,pop ups rapid fire prepared fight way army pop ups asking accept buy something really takes away enjoying game finger tired time click,2,negativo
63dcbc97-d2a6-447c-a67c-6e8332795dd1,paise lutne hai inko 10000 pehle ye fantastic game hai uske baad inka sara dimaag 10000 stage ke baad bas isi laga hai kaise naikalwaye paisa inke account,1,neutral
05af8ae1-05bb-4135-bc31-129468092a89,actually getting improvement game hve personally seen lives gone extra lives given earlier repair must good,4,positivo
3a479285-f8a7-44b7-9c01-583a2c173ce1,one favorite game ever,4,positivo
8dfc91d5-c6a4-4173-b0d9-b357da9048df,publicidad sale candy crush deja quitar afuerzas quieren instales app,1,neutral
4ac8f86f-415d-44e2-b368-c6a229fa6e16,love lots af challenges fun play bored,5,positivo
eb1182ba-0b8b-4b0a-9db8-61f0f39d42b1,game boring collect many gold end freeze u lost everything sucks,1,negativo
50210199-3f10-48fb-af20-6e512786b915,love game play hours,5,positivo
35b0256e-2e68-428e-a457-92dcd9643ab1,like playing game im high level would really appreciate devs would cut pop ups everything give us certain amount time boosters throw 10 windows front next level also stop forcing candy royale thats additional three windows get next level,3,positivo
ff7d7cfa-59ec-4c40-9a5c-90382d29d981,isme hamari kamayi honi chahiye agar hum khel rahe hai toh,1,neutral
9d1bcb94-5b0f-4f27-9784-33213192f391,whenever win competition level 25 sometimes lost position automaticallytoday lost 567 gold bars im uninstalling gameworst app true gamers,1,positivo
2aa69c2d-43eb-46ed-ad14-bb00f7a6db8a,7460 level complete give level,5,positivo
ee70d261-f977-4beb-a5d7-026eefc36d0a,great fun time waster,4,positivo
6c5edf11-dea0-4719-90d4-336a0ae32a34,kindly update dragon level 6230 playso hard finish still stuck level 2 star dragons level,2,positivo
49ab8feb-b3b3-45ea-849b-45f16bd1c368,good game takes away stress especially since come hard time family problems get relax enjoy candycrush wanna know happens moves left stage lol thank,4,positivo
a4f3bef8-a4f1-4296-b6cf-b05aede124d5,love game keeps sharp,5,negativo
9fd02208-b6e3-4578-a7b5-681644f0223e,alright time past weeks able redeem barscoins buy moves despite enough coins hence stuck level week,2,positivo
5ac62619-ceb5-47ac-86fa-e5b1f63cf610,superb mindblowing thank yougame,5,positivo
5a827930-e1ba-4c48-81e1-30ae68f1e0bf,take stress playing game theres whole lot enjoyment,5,negativo
a015524a-f223-44ad-be71-f7d901832803,good ths games nice,5,positivo
73fc2a27-f683-4fcf-8d82-00a82f4b21f3,nice game relaxes mind,5,positivo
e0b070b9-ac23-4b44-8cd8-bdb267cee1fb,game full bugs cannot buy extra lives guess time move give chance competitors,1,negativo
76dc13ca-ca09-407a-ae85-74542fef6fa3,favourite candy crush 15000 level complete,5,positivo
1b6ae356-f3ef-489c-b58b-349c7d261f28,cant stop playing day,5,neutral
5cea2bf9-525e-43cd-8d35-54a63ceabe23,terrible irritating game advertisement,1,negativo
2abfbdae-4ee8-439e-9bc6-80311bb31378,use enjoy game lot appit sucks disappointment,1,negativo
76f299c3-c399-4165-91bb-be27871bd30c,time pass game im fully addicted,5,negativo
ed70f53a-3055-415e-b053-6a9cf7b64d59,really good game fun,5,positivo
46622fe1-f4dc-4340-8649-44136cd140a9,cant go back many time force us play ridiculous google take action,1,positivo
d1596b58-3320-43e5-86ac-f7379a378f3b,good game release stress,4,positivo
dc71cebd-b47a-46e5-b571-5e30dfd4631b,best game play one bored keep brain alert,4,positivo
05cf4eb6-6314-4ae9-b4f9-08367061fc40,wonderful games family members loving game,5,positivo
4f69b4de-ca69-4027-90c7-ea3c54d172a8,games become impossible without paying okay first hundred games eventually pay walled pass,1,positivo
999988da-aac5-4aca-8275-230f32f6089e,time pass ho jayega game,4,negativo
8747fd17-c029-4063-ba35-0177c104b425,candy crush saga one popular mobile puzzle games known colorful graphics simple gameplay addictive nature developed king game challenges players match candies different patterns complete levels progress candythemed world,5,positivo
07705859-ba44-4ea1-a5c9-5bf10d0630fd,fantastic game mind relax,5,neutral
2e013900-c808-4682-a145-d5607caf3226,10183 level hard plz help,1,negativo
3e4508f0-9066-4ea5-9266-c32ca1f8e07a,great game play game feel relaxed,5,neutral
bc3c2739-2c2b-48ba-8b00-0a1f196d8fd2,new terms scary deleted game,1,negativo
bce69079-5ec2-4e2b-a19d-e560dc9aa73f,much better compared released,5,positivo
ac2f1b42-4747-474b-a48d-dc1460dacac7,cant start againwhen change device,5,neutral
1ac3efac-c60a-4130-af91-86a33ef8cabd,awesome graphics awesome puzzles awesome upgrades power ups love game period,5,positivo
df8ee590-6bac-48f4-84bc-738f75a1378f,good game except nightmarishly hard levels like whyd add cause anger frustration,5,negativo
c0796663-4a32-4071-88f2-6fab52376481,good app full time pass,5,positivo
e3740ad5-39d0-42c8-ace4-cab76a7ccebe,loved game sometime fun,5,positivo
fea45ce8-4f5a-4fe3-8656-893a2b1e9c25,worst game one gummi remove goes back side runs lives,1,negativo
6149f435-640e-4d0f-ac79-7774445171f5,happy game lately watch adds get extras dont mind lately temu add comes lot cant get act game forces go temu app need togo back play game loose place please take temu im going stop playing annoying,3,negativo
0c61e8ce-d758-4b20-9d81-960ea0ffd2f0,fun easy quick tonload,5,positivo
938c08ab-a794-45a8-b1f3-4719bbdc9f5d,best game play 6 month awesome,5,positivo
cf321dfe-8bf0-4cce-8478-e15f00a46505,contests like candy royaleor ufos etc obligation want play game things optional,1,negativo
14366e13-86b9-40d0-a45c-46de0f5c3776,love game get lost away relax,5,positivo
65d349b7-87b9-4507-9c0e-c1997f9d36ba,awesome game interruptions fun relaxing,5,positivo
7ad25420-37e7-4ec6-863c-30c8cfeafa76,sometimes hard work fun,5,positivo
aa730035-c959-4fdb-a5a7-d4b7ed10afa3,depression hatane big boss,5,neutral
84963815-1240-457f-8c58-2919df47b9f8,best game good really really good,5,positivo
db48e50a-8000-497f-8c32-729ae994cb43,tmobile installed without permission ridiculous shame,1,negativo
4692a5ef-c559-4ad4-b744-ff414d08ebea,candy crush best game,5,positivo
222ad34d-852e-4457-9426-bef320a319ce,ilike playing game fun,5,negativo
1706293a-e107-4de5-beba-1f17d126643e,dear candy crush saga game time pass income 1 rs play game continued play game time loss income loss pls credited ammount level increase,4,negativo
c835fa62-37bd-47db-bbcf-9eb95481de28,decent game playing board 4 days row cant even clear half b4 running moves said good bye cant enjoy makes play board day day results going play find game play,1,positivo
1f9e9e51-2a6d-496a-b246-d5ced1f07186,love candy crush better king games together,5,positivo
596f7e1d-1a3c-4118-9648-5109e4775768,nice game easy play get brain never give ive playing game many years always data playing find attractive 5 stars,5,positivo
5f327d95-45fa-4158-9ef2-527590dcbe3b,wish could tap boosters activate game like soda crush version great,4,positivo
2a4a6c32-fbcd-44ad-9124-b344fe08aad7,like playing game stress reliever challenges games mandatory like spearmint snowman candy royale dont get option decide join annoying something itll appreciated,3,negativo
5cc480c5-6ff0-4204-a4ba-a2054c39bfcf,previously given five starsbut change reviewif play one single game 10 times without winningits relaxing headache,3,negativo
d82749ed-3dc6-46c2-af40-984495c836e4,levels 500th level game designed way keep forcing watch ads extra lives extra powers keep pressuring spend money extra lives extra powers please download game also go depression,1,negativo
2ff3ed57-7431-4eba-9c2c-c122c9d2fc93,fabulous fantastic mind blowing cant stop playing really briantgreat really good really fab addictive really good brill play lot fab fantastic great brill mind blowing cant stop playing,5,positivo
3e8c24f7-b276-4dc2-b0ca-5839e3bf658b,one best stress reliever lots love,5,positivo
f459dc3f-c2ff-4b29-9895-44fef8d62ad7,lots fun popping love adventure,5,positivo
aae92ee3-95e5-4499-a6c2-1d227828a41b,seems purchase stuff get higher levels,3,positivo
d36bc479-d1b1-41d9-80e7-f5c5f4848eee,rate 2 last time played,2,neutral
e52de4bd-9584-4c2d-ba85-a8e12c196056,love game much keeps active alot,5,positivo
3ef071bb-cb23-49f9-9b17-541ea13cb996,games boring good play,1,negativo
d6d1e28b-45f6-4306-8a76-85d08bebbea6,lot fun could batter still could batter good play ones nice back bad frist pig open free lot fun four nice back happy bad could batter nice back l glad back could batter glad back nice fun,3,positivo
6a8117cc-ae24-4bc7-83df-87aad2eaf5ec,fun good time pass,4,positivo
adebfddb-354c-48ab-98fc-e9d7d1bac054,let start saying candy crush always go game ever want relax anymore levels keep getting harder day cant even use gold bars buy additional lives fail level go back beginning frustrating feel like giving candy crush many yrs playx candy crush pls actually seeing reviews abeg somethx longer funny,2,negativo
702e7cfe-c205-47b9-87fe-20c2673aebaf,hey candy crush community whenever play candy royal event bounce opening applications even simply answering small phone call glitch happening everytime whenever play event last time close win gold bars already showing 60 gold bars happened upset,1,positivo
ebcf354f-e67f-4c2a-b0ff-d930bd42c65a,taken view ads extra moves new update,3,positivo
5cec3597-2062-4b56-816a-3e014874f0e4,great fun good game,5,positivo
2be591fe-d964-40c4-8f13-d9e4c0510b90,played years best 4000 levels hard became unenjoyable started good game get rewards watching ads made lot harder didnt get harder 1000s,5,positivo
109e99c5-5dec-466e-a2b6-2ab8bcc1d9da,absolutely love got complaints,4,positivo
50afbdf5-ba7b-45ea-abbf-5572b8636ac4,good stress relief gooooooooooood,5,positivo
15619f65-d933-4d16-8aa2-5a9938ed504b,believe game best one,5,positivo
92b371dd-d010-4f6b-9bb2-92134f07691d,amazing love recommend people install play free time,5,positivo
f2548b71-ae19-4d39-8039-32cff55b8d35,starting level completed giving extra moves watching video showing waste game,1,negativo
ea7f9050-2d67-4a08-96d5-90e667f7201a,game designed make addict go broke built much greed plus items expensive unaffordable,1,negativo
b2d98d8c-201f-41f7-9428-46f0197fbfa2,lovey game 4350 lovel,5,negativo
d6ee03f5-67f0-4160-94e1-1b84c1727ce4,sweet game pay playing game,1,negativo
6e413544-10c5-483e-8fb3-ed81e3958555,game getting bad cant clear levels without paying money wheel spin disappeared given game play im bored game getting bit buggy hard waste time many good options took away made game unplayable impossible game completely bad game going downhill quickly need put back game booster spins start level reward players bit,1,negativo
250ec20d-fa26-4f7a-8c2e-5bf4972fac0a,first played game hard like playing,5,negativo
f09d9fb1-9be8-46cd-a4f2-d6bb17d83b8b,super game time pass,4,negativo
b1b301ae-e9c4-4953-b7c1-048996bff223,app good make ur memory sharp,5,positivo
8a83dc41-1782-4ce0-a5ef-e651d337ff32,like game toooooo much game good,4,negativo
276beb60-7435-459a-9b12-19a7bf621593,multiple times ad sometimes ad time 59 sec,2,negativo
8de1d7ed-7916-4deb-945f-039d00f26a6b,one awesome game love play day,5,positivo
2b60dc8f-267f-44f6-bd34-dd5b7c80d76b,bother finally let us create fish dont hit need liked better fish created actually worked better,2,positivo
e0741e8d-00e3-491f-a250-12d5ec715b68,many one minute advertisements makes want play game anymore need advertisements 20 30 seconds enough,2,positivo
50cc8ed1-7658-4d02-a813-b0fda0a4e2e6,posibil 2181 14 nivele din 15 negre super grele ai bgat spermint snow ca sa nu dai nimicca eu nu primit nimic terminat toate spermint snow dat terminat episodul scos din joc cnd intrat din nou nu primit nimicdect pierdut bostere lingouri c sa fac concursul care uneori imposibil trecut fr ajutoare,1,positivo
679d0a29-22d8-45b1-a4e3-597ce6dc135a,superb amazing time killing game,5,positivo
45fd154a-9029-45a9-bc57-4ebdb73ab638,best game always playing game im bored,5,negativo
0ca7be91-499d-40b5-bd33-7accdae3c81d,good feel tenction free,5,positivo
118b5d16-5725-4cfd-8312-f86b4b14d19c,absolutely nothing complain game doesnt give random ads levels challenging fun beat even contests love game playing lots edit recommend everyone great offline game long trips sound effects absolutely divine,5,positivo
bbde3ffa-a2ce-4b35-a582-091496691b75,baat time pass gane instraterted game,5,negativo
